id,PHONE,affiliation,city,name,state,street,zipcode
2698,(773) 779-7181,christian,chicago,st christina's rectory,il,11005 s homan ave,60655
2699,(773) 928-5220,methodist,chicago,maple park united methodist,il,11705 s elizabeth st,60643
2700,(773) 785-3565,,chicago,old land mark church,il,401 e kensington ave,60628
2701,(773) 779-1515,,chicago,st walter church,il,11722 s oakley ave,60643
2702,(773) 660-1400,christian non-denominational,chicago,sanctuary church of chicago,il,711 w 120th st,60628
2703,(773) 785-6330,christian jehovah's witnesses,chicago,jehovah's witnesses,il,150 e 124th pl,60628
2704,(773) 763-4230,evangelical,chicago,edgebrook evangelical covenant,il,6355 n spokane ave,60646
2705,(773) 978-5822,christian non-denominational,chicago,cornerstone church of chicago,il,8521 s commercial ave,60617
2706,(773) 768-2100,catholic,chicago,immaculate conception ch,il,2944 e 88th st,60617
2707,(773) 238-4877,catholic,chicago,christ the king catholic parish,il,9235 s hamilton ave,60643
2708,(773) 735-8810,pentecostal,chicago,the church of pentecost,il,8600 s kilpatrick ave,60652
2709,(773) 631-8262,presbyterian,chicago,friendship presbyterian church,il,6088 n northwest hwy,60631
2710,(773) 721-0900,,chicago,manor community ucc,il,9989 s crandon ave,60617
2711,(773) 779-0123,,chicago,bethany union church,il,1750 w 103rd st,60643
2712,(773) 233-7080,unitarian,chicago,beverly unitarian church,il,10244 s longwood dr,60643
2713,(773) 840-4146,christian,chicago,great way full gospel,il,10359 s king dr,60628
2714,(773) 380-2700,,chicago,elca,il,8765 w higgins rd ste 600,60631
2715,(773) 840-3074,evangelical,chicago,new day ministries international,il,351 e 113th st,60628
2716,(773) 785-2996,evangelical,chicago,lights of zion ministries,il,11636 s halsted st,60628
2717,(773) 568-1666,christian,chicago,christ universal book store,il,11901 s ashland ave,60643
2718,(773) 821-5197,churches of christ,chicago,colonial village church of christ,il,12814 s lowe ave,60628
2719,(773) 994-3473,christian,chicago,wordfire christian center,il,8857 s state st,60619
2720,(773) 776-9968,christian,chicago,prayer & gospel time church,il,3449 w 83rd pl,60652
2721,(773) 498-8146,evangelical,chicago,peter and paul ministries,il,3544 w 83rd pl,60652
2722,(773) 445-7895,christian,chicago,south side unity center of christianity,il,9320 s ashland ave,60620
2723,(773) 233-9275,,chicago,palaces of peace,il,9445 s ada st,60620
2724,(773) 731-2532,,chicago,greater zion temple mbc,il,1130 e 95th st,60619
2725,(773) 631-1155,,chicago,edgebrook church,il,6155 w touhy ave,60646
2726,(773) 779-9100,christian,chicago,sanctuary of prayer christian church,il,851 w 103rd st,60643
2727,(773) 928-9755,seventh-day adventist,chicago,beacon of joy seventh day adventist church,il,101 w 108th st,60628
2728,(773) 734-0554,,chicago,saint george church,il,9546 s ewing ave,60617
2729,(773) 380-5060,methodist,chicago,northern illinois conference of the united methodist,il,8755 w higgins rd,60631
2730,(773) 468-1400,,chicago,supernatural empowerment,il,11033 s langley ave,60628
2731,(773) 380-0528,catholic,chicago,polish national catholic church,il,9201 w higgins rd,60631
2732,(773) 238-4100,,chicago,st cajetan parish,il,2445 w 112th st,60655
2733,(773) 721-3095,evangelical,chicago,christian fellowship flock,il,10724 s ewing ave,60617
2734,(773) 568-3034,christian jehovah's witnesses,chicago,kingdom hall of jehovah's witnesses,il,11533 s ashland ave,60643
2735,(773) 233-3533,Lutheran,chicago,calvary lutheran church,il,11249 s spaulding ave,60655
2736,(773) 840-3825,evangelical,chicago,true word ministries,il,11700 s michigan ave,60628
2737,(773) 840-3036,evangelical,chicago,world of knowledge ministries,il,11743 s michigan ave,60628
2738,(773) 264-2767,,chicago,power of praise,il,548 w 119th st,60628
2739,(773) 941-4903,christian,chicago,the christian service missionary mb,il,914 w 119th st,60643
2740,(773) 660-4100,christian,chicago,new life full gospel christian center,il,12030 s wallace st,60628
2741,(773) 568-7828,,chicago,spiral temple of truth,il,12350 s wallace st,60628
2742,(773) 371-2448,evangelical,chicago,more like christ christian fellowship,il,1039 e 130th st,60628
2743,(773) 298-8740,christian,chicago,destined to win christian center,il,9415 s western ave ste 100,60643
2744,(773) 721-7972,,chicago,power circle congregation inc,il,9350 s south chicago ave,60617
2745,(773) 881-1236,christian bible church,chicago,zion faith center bible church,il,9993 s throop st,60643
2746,(773) 429-9079,,chicago,redemptive outreach,il,9989 s beverly ave,60643
2747,(773) 693-3366,,chicago,holy resurrection church,il,5701 n redwood dr,60631
2748,(773) 779-6094,,chicago,sisters of mercy administrative center,il,10024 s central park ave,60655
2749,(773) 445-8949,,chicago,quakers chicago monthly meeting of friends,il,10749 s artesian ave,60655
2750,(773) 366-3325,evangelical,chicago,anointed and appointed full gospel ministry,il,306 w 119th st,60628
2751,(773) 785-5285,,chicago,international prayer praise,il,12259 s peoria st,60643
2771,(708) 248-6777,united church of christ,chicago,advocate united church of christ,il,10259 s avenue l,60617
2772,(773) 264-1722,baptist,chicago,christ everlasting missionary baptist church,il,62 w 127th st,60628
2773,(773) 264-2567,evangelical,chicago,unveiled ministries,il,437 w 119th st,60628
3199,(773) 785-1014,christian,chicago,tabernacle of life & holiness,il,13719 s leyden ave,60827
4613,(773) 570-5816,baptist,chicago,north shore baptist church,il,5244 n lakewood ave,60640
4614,(312) 767-2417,catholic,chicago,st. peter's catholic books & gifts,il,110 w madison st,60602
4160,(630) 530-1830,pentecostal,addison,sunny place church of god,il,901 e oak st,60101
4314,(630) 543-7910,Lutheran,addison,lutheran child & family svc,il,343 w lake st,60101
4324,(630) 628-6866,pentecostal,addison,calvary united pentecostal church,il,19w701 army trail blvd,60101
4330,(630) 773-0273,christian jehovah's witnesses,addison,jehovah's witnesses,il,1201 w grove st,60101
4386,(630) 543-6909,Lutheran,addison,saint paul lutheran church,il,37 w army trail blvd,60101
4413,(630) 543-3725,christian,addison,good samaritan united methodis,il,960 w army trail blvd,60101
4414,(630) 543-4130,,addison,st philip the apostle school,il,1233 w holtz ave,60101
4415,(630) 628-0900,catholic,addison,saint philip-apostle catholic church,il,1223 w holtz ave,60101
4417,(630) 543-2777,pentecostal,addison,church of god seventh day,il,1125 w army trail blvd,60101
4422,(630) 543-4998,Lutheran,addison,of peace lutheran church prince,il,1213 w army trail blvd,60101
4460,(630) 600-4021,Lutheran,addison,lutheran church charities,il,333 w lake st,60101
4515,(630) 279-6553,catholic,addison,stjoseph catholic church,il,330 e fullerton ave bldg 1,60101
4516,(331) 225-3624,seventh-day adventist,addison,addison romanian sda church,il,325 s addison rd,60101
4517,(630) 588-8605,baptist,addison,saint john the baptist youth ministry ofc,il,233 s church st,60101
4684,(630) 855-2981,baptist,streamwood,central grace baptist church,il,1420 yorkshire dr,60107
4686,(630) 213-3434,,streamwood,devotional associates of yogeshwar,il,1500 buttitta dr,60107
3574,(708) 479-5123,united church of christ,mokena,st. john's united church of christ,il,11100 2nd st,60448
3575,(708) 479-0300,evangelical,mokena,grace fellowship church,il,11049 w la porte rd,60448
3949,(708) 479-5600,Lutheran,mokena,immanuel evangelical lutheran,il,10731 w la porte rd,60448
3988,(708) 479-1110,methodist,mokena,mokena united methodist church,il,10901 w la porte rd,60448
4043,(708) 995-1811,baptist,mokena,mokena baptist church,il,9960 187th st,60448
4726,(815) 463-1125,christian bible church,mokena,parker road bible church,il,18512 s parker rd,60448
3677,(708) 757-6776,baptist,ford heights,peace missionary baptist church,il,1529 ellis ave,60411
3881,(708) 248-6383,christian,ford heights,christian valley m b,il,1101 ellis ave,60411
3903,(708) 758-1588,,ford heights,first union m b church,il,1301 woodlawn ave,60411
3905,(708) 833-7691,evangelical,ford heights,temple of praise binding & loosing ministries,il,1207 e lincoln hwy,60411
3906,(708) 248-7256,,ford heights,temple church,il,1207 e lincoln hwy,60411
3908,(708) 758-1743,pentecostal,ford heights,church of god in christ,il,1004 e lincoln hwy,60411
3910,(708) 758-1291,christian,ford heights,christ temple 2,il,1427 ellis ave,60411
3914,(708) 758-0721,baptist,ford heights,true light baptist church,il,1602 drexel ave,60411
3917,(708) 758-9395,evangelical,ford heights,christ for everyone ministries,il,1430 woodlawn ave,60411
3918,(708) 753-0282,baptist,ford heights,new beginnings full gospel baptist church,il,1448 lexington ave,60411
4076,(708) 757-9377,evangelical,ford heights,word of faith deliverance ministry,il,1544 berkeley ave,60411
4593,(847) 444-0114,jewish,lincolnshire,chosen people ministries,il,13 middlebury ln,60069
4602,(847) 945-1550,Lutheran,lincolnshire,lutheran church of the holy spirit,il,30 riverwoods rd,60069
4489,(630) 627-0687,catholic,lombard,sacred heart church,il,114 s elizabeth st,60148
4495,(630) 627-2435,Lutheran,lombard,st. timothy evangelical lutheran church,il,547 n main st,60148
4496,(630) 629-2515,evangelical,lombard,st john's evangelical luth chr,il,215 s lincoln st,60148
4498,(630) 620-9077,christian,lombard,community of christ church,il,405 westmore meyers rd,60148
4499,(630) 620-9700,christian,lombard,lombard gospel chapel,il,369 n stewart ave,60148
4500,(630) 693-0185,,lombard,outreach house,il,220 s main st,60148
4504,(630) 889-1090,christian bible church,lombard,berean bible church,il,535 e maple st,60148
4509,(630) 932-3196,Lutheran,lombard,st john lutheran,il,220 s lincoln ave,60148
4514,(630) 424-0399,,lombard,saint thomas mar thoma church,il,710 n main st,60148
4538,(630) 629-3388,pentecostal,lombard,assembly of god church of lombard,il,447 w north ave,60148
4539,(815) 723-3405,catholic,lombard,roman catholic diocese joliet,il,26 w saint charles rd,60148
4541,(630) 627-2508,methodist,lombard,first united methodist church,il,155 s main st,60148
4542,(630) 629-2630,,lombard,first church of lombard,il,220 s main st,60148
4543,(630) 620-8899,episcopalian,lombard,calvary episcopal church,il,105 w maple st,60148
4545,(630) 424-0401,christian,lombard,society of christ in america,il,786 w sunset ave,60148
4546,(630) 268-8766,,lombard,polish pastoral mission office,il,21w411 sunset ave,60148
4557,(630) 629-0307,christian bible church,lombard,lombard bible church,il,111 s park ave,60148
4562,(630) 932-9640,catholic,lombard,our lady of lebanon church,il,950 n grace st,60148
4563,(630) 916-1903,korean church,lombard,chicago central korean adventist church,il,611 w saint charles rd,60148
4610,(630) 627-9444,church of the nazarene,lombard,lombard church of the nazarene,il,536 n columbine ave,60148
4615,(630) 705-1126,christian,lombard,parkwood community church,il,660 e butterfield rd,60148
4619,(630) 629-0615,evangelical,lombard,spiritual awareness fellowship,il,2200 s main st ste 101,60148
4627,(630) 627-7411,,lombard,church of the brethren,il,1s071 luther ave,60148
4631,(630) 627-7202,,lombard,fountain of life church,il,2s361 glen park rd,60148
4633,(630) 627-5601,Lutheran,lombard,trinity lutheran school,il,1165 westmore meyers rd,60148
4635,(630) 629-1717,catholic,lombard,christ the king catholic church,il,1501 s main st,60148
4638,(630) 629-1494,baptist,lombard,grace baptist church-lombard,il,1100 s fairfield ave,60148
4639,(630) 495-3080,christian,lombard,lombard christian reformed church,il,2020 s meyers rd,60148
4642,(630) 627-0306,presbyterian,lombard,community presbyterian church,il,1111 e madison st,60148
4644,(630) 261-9244,hispanic christian,lombard,iglesia nueva comunidad,il,1s071 luther ave,60148
4648,(630) 519-4939,christian,lombard,taiwanese community church,il,1420 s meyers rd,60148
4649,(331) 307-7124,evangelical,lombard,outreach community ministries,il,1420 s meyers rd,60148
4653,(630) 376-6660,,lombard,proclaim truth,il,1620 s highland ave,60148
4656,(630) 620-1728,baptist,lombard,northern baptist theological seminary,il,660 e butterfield rd,60148
4661,(630) 627-0507,christian mennonite,lombard,lombard mennonite peace center,il,101 w 22nd st ste 206,60148
4685,(630) 627-2353,,lombard,st pius x,il,601 westmore meyers rd,60148
4690,(630) 627-1039,methodist,lombard,faith united methodist church,il,815 s finley rd,60148
4696,(630) 613-9365,baptist,lombard,north american baptist foundation,il,1025 s school st,60148
4697,(630) 620-0810,,lombard,god's congregation worship center,il,1s071 luther ave,60148
4702,(630) 627-5310,christian mennonite,lombard,lombard mennonite church,il,528 e madison st,60148
4718,(630) 627-3912,,lombard,congregation etz chaim,il,1710 s highland ave,60148
4722,(630) 620-0072,Lutheran,lombard,holy trinity lutheran church,il,350 e madison st,60148
4745,(630) 627-1101,Lutheran,lombard,peace lutheran church,il,21w500 butterfield rd,60148
3344,(708) 233-9981,pentecostal,justice,community church of god,il,8311 s 78th ct,60458
3473,(630) 217-1806,christian,justice,greater christian center,il,8311 s 78th ct,60458
3493,(708) 598-2330,christian bible church,justice,roberts road bible church,il,8419 s roberts rd,60458
4089,(708) 728-0840,catholic,justice,pope john paul ii euchris,il,9000 w 81st st,60458
4108,(708) 594-2040,christian,justice,holy cross hellenic orthodox,il,7560 archer rd,60458
4136,(708) 544-7909,churches of christ,berkeley,church of christ west suburban,il,5141 saint charles rd,60163
4138,(708) 449-4537,evangelical,berkeley,dominion ministries,il,5845 w elm ave,60163
3311,(708) 389-1268,,palos heights,moraine valley church,il,6300 w 127th st,60463
3313,(708) 448-2223,christian bible church,palos heights,palos bible church,il,12701 s 70th ave,60463
3317,(708) 448-2761,Lutheran,palos heights,palos lutheran church,il,12436 s 71st ct,60463
3324,(708) 925-9296,christian,palos heights,harvest bible chapel palos,il,6600 w 127th st,60463
3327,(708) 448-4170,Lutheran,palos heights,lutheran church-good shepherd,il,7800 w mccarthy rd,60463
3354,(708) 762-9303,presbyterian,palos heights,trinity presbyterian church palos,il,12642 s massasoit ave,60463
3356,(708) 388-8270,evangelical,palos heights,harvest intl ministries,il,12642 s massasoit ave,60463
3363,(708) 389-0555,christian,palos heights,elim christian school,il,13020 s central ave,60463
3387,(708) 239-0004,orthodox church,palos heights,saint mary orthodox church,il,6330 w 127th st,60463
3390,(708) 388-4940,,palos heights,sts joachim & anne armenian,il,12600 s ridgeland ave,60463
3421,(708) 448-0408,,palos heights,st alexander school,il,12600 s palos ave,60463
3491,(708) 371-8700,evangelical,palos heights,back to god ministries,il,6555 w college dr,60463
3495,(708) 824-1501,,palos heights,life church of chicagoland,il,6600 w 127th st,60463
3504,(708) 597-8850,,palos heights,mass ron,il,5757 w 127th st,60463
3530,(708) 448-0798,methodist,palos heights,palos united methodist church,il,12101 s harlem ave,60463
3542,(708) 448-6016,,palos heights,palos umc parsonage,il,12116 s coach rd,60463
3548,(708) 389-3435,Lutheran,palos heights,faith evangelical lutheran church,il,12642 s massasoit ave,60463
3552,(708) 385-2311,greek orthodox,palos heights,st spyridon greek orthodox chr,il,12307 s ridgeland ave,60463
2880,(847) 647-1804,,niles,bethany romanian church,il,7301 n caldwell ave,60714
2902,(847) 647-9867,Lutheran,niles,ascension lutheran church,il,7429 n milwaukee ave,60714
2904,(847) 647-9407,baptist,niles,first romanian fundamentalist baptist,il,7280 n caldwell ave,60714
2905,(847) 647-8880,greek orthodox,niles,holy taxiarhai & saint haralambos greek orthodox church,il,7373 n caldwell ave,60714
2906,(847) 647-8398,orthodox church,niles,st michael's orthodox church,il,7313 n waukegan rd,60714
