,id,name,Address1,Address2,PHONE,street,city,zipcode,state,affili
3578,3597,calvary baptist church,"17430 94th cttinley park, il 60487","17430+94th+cttinley+park,+il+60487",(708) 349-0107,17430 94th ct,tinley park,60487,il,
3579,3598,family harvest church,"18500 92nd avetinley park, il 60487","18500+92nd+avetinley+park,+il+60487",(708) 614-6000,18500 92nd ave,tinley park,60487,il,
3586,3605,trinity  lutheran church and school,"6850 159th sttinley park, il 60477","6850+159th+sttinley+park,+il+60477",(708) 532-3529,6850 159th st,tinley park,60477,il,
3587,3606,faith united presbyterian church,"6200 167th sttinley park, il 60477","6200+167th+sttinley+park,+il+60477",(708) 532-8877,6200 167th st,tinley park,60477,il,
3589,3608,tinley park community church,"7939 167th sttinley park, il 60477","7939+167th+sttinley+park,+il+60477",(708) 429-1911,7939 167th st,tinley park,60477,il,
3590,3609,faith christian reformed church,"8383 171st sttinley park, il 60477","8383+171st+sttinley+park,+il+60477",(708) 532-8300,8383 171st st,tinley park,60477,il,
3591,3610,st stephens catholic church,"17500 84th avetinley park, il 60487","17500+84th+avetinley+park,+il+60487",(708) 342-2400,17500 84th ave,tinley park,60487,il,
3600,3619,tinley park united methodist church,"6875 173rd pltinley park, il 60477","6875+173rd+pltinley+park,+il+60477",(708) 532-2960,6875 173rd pl,tinley park,60477,il,
3601,3620,abundant life assembly,"7265 171st sttinley park, il 60477","7265+171st+sttinley+park,+il+60477",(708) 429-7781,7265 171st st,tinley park,60477,il,
3602,3621,first baptist church,"7025 179th sttinley park, il 60477","7025+179th+sttinley+park,+il+60477",(708) 532-3536,7025 179th st,tinley park,60477,il,
3670,3689,tinley park reformed church,"16530 ridgeland avetinley park, il 60477","16530+ridgeland+avetinley+park,+il+60477",(708) 532-3494,16530 ridgeland ave,tinley park,60477,il,
3722,3741,zion lutheran church,"17100 69th avetinley park, il 60477","17100+69th+avetinley+park,+il+60477",(708) 532-1600,17100 69th ave,tinley park,60477,il,
3728,3747,st george religious education,"6700 176th sttinley park, il 60477","6700+176th+sttinley+park,+il+60477",(708) 532-8211,6700 176th st,tinley park,60477,il,
3763,3782,practice management resource,"18440 thompson ct ste 205tinley park, il 60477","18440+thompson+ct+ste+205tinley+park,+il+60477",(708) 429-0148,18440 thompson ct ste 205,tinley park,60477,il,
3791,3810,st andrew's anglican church,"18001 94th avetinley park, il 60487","18001+94th+avetinley+park,+il+60487",(708) 614-7404,18001 94th ave,tinley park,60487,il,
4043,4062,zion lutheran early childhood center,"17100 69th avetinley park, il 60477","17100+69th+avetinley+park,+il+60477",(708) 532-1656,17100 69th ave,tinley park,60477,il,
4046,4065,jehovah's witness,"18053 ridgeland avetinley park, il 60477","18053+ridgeland+avetinley+park,+il+60477",(708) 429-0737,18053 ridgeland ave,tinley park,60477,il,
4049,4068,gloria dei evangelical lutheran church & school,"18401 66th avetinley park, il 60477","18401+66th+avetinley+park,+il+60477",(708) 532-6111,18401 66th ave,tinley park,60477,il,
3705,3724,thornton united methodist church,"712 chicago rdthornton, il 60476","712+chicago+rdthornton,+il+60476",(708) 877-5541,712 chicago rd,thornton,60476,il,
3706,3725,new hope center,"519 n kinzie plthornton, il 60476","519+n+kinzie+plthornton,+il+60476",(708) 564-5039,519 n kinzie pl,thornton,60476,il,
3708,3727,st paul lutheran church,"508 chicago rdthornton, il 60476","508+chicago+rdthornton,+il+60476",(708) 877-6564,508 chicago rd,thornton,60476,il,
3954,3973,christ church pre-school,"501 oak brook rdoak brook, il 60523","501+oak+brook+rdoak+brook,+il+60523",(630) 321-3918,501 oak brook rd,oak brook,60523,il,
4009,4028,faith fellowship church,"3724 washington stoak brook, il 60523","3724+washington+stoak+brook,+il+60523",(630) 654-8505,3724 washington st,oak brook,60523,il,
4627,4723,residences of oak brook hills,"40 willowcrest droak brook, il 60523","40+willowcrest+droak+brook,+il+60523",(630) 323-2709,40 willowcrest dr,oak brook,60523,il,
4521,4617,evangel assembly of god,"5700 bartels rdhanover park, il 60133","5700+bartels+rdhanover+park,+il+60133",(630) 671-1570,5700 bartels rd,hanover park,60133,il,
4545,4641,living christ lutheran church,"1402 arlington drhanover park, il 60133","1402+arlington+drhanover+park,+il+60133",(630) 837-2100,1402 arlington dr,hanover park,60133,il,
4577,4673,mcbride management group,"7147 glenwood lnhanover park, il 60133","7147+glenwood+lnhanover+park,+il+60133",(630) 886-4196,7147 glenwood ln,hanover park,60133,il,
4580,4676,grace orthodox presbyterian,"1510 greenbrook blvdhanover park, il 60133","1510+greenbrook+blvdhanover+park,+il+60133",(630) 837-1699,1510 greenbrook blvd,hanover park,60133,il,
4581,4677,tabernacle baptist church,"7020 barrington rdhanover park, il 60133","7020+barrington+rdhanover+park,+il+60133",(847) 289-4110,7020 barrington rd,hanover park,60133,il,
4582,4678,christ presbyterian church,"6900 barrington rdhanover park, il 60133","6900+barrington+rdhanover+park,+il+60133",(630) 289-5411,6900 barrington rd,hanover park,60133,il,
4583,4679,iglesia renacer,"6800 pinetree sthanover park, il 60133","6800+pinetree+sthanover+park,+il+60133",(847) 736-7510,6800 pinetree st,hanover park,60133,il,
4584,4680,inglesia dos centro samiliar,"6800 pinetree sthanover park, il 60133","6800+pinetree+sthanover+park,+il+60133",(847) 893-6454,6800 pinetree st,hanover park,60133,il,
4585,4681,iglesia de dios addison,"6800 pinetree sthanover park, il 60133","6800+pinetree+sthanover+park,+il+60133",(630) 745-0241,6800 pinetree st,hanover park,60133,il,
4587,4683,smyrna church of god,"7n728 church rdhanover park, il 60133","7n728+church+rdhanover+park,+il+60133",(630) 289-2965,7n728 church rd,hanover park,60133,il,
4599,4695,church of saint columba,"1800 irving park rdhanover park, il 60133","1800+irving+park+rdhanover+park,+il+60133",(630) 289-1574,1800 irving park rd,hanover park,60133,il,
4624,4720,cerocke temple,"5822 concord cthanover park, il 60133","5822+concord+cthanover+park,+il+60133",(630) 837-3614,5822 concord ct,hanover park,60133,il,
4132,4151,cornerstone christian assembly,"317 grove avebensenville, il 60106","317+grove+avebensenville,+il+60106",(630) 595-5531,317 grove ave,bensenville,60106,il,
4139,4158,anchor christian church,"329 s york rdbensenville, il 60106","329+s+york+rdbensenville,+il+60106",(630) 422-1566,329 s york rd,bensenville,60106,il,
4144,4163,holy trinity ukrainian,"1009 s church rdbensenville, il 60106","1009+s+church+rdbensenville,+il+60106",(630) 350-5033,1009 s church rd,bensenville,60106,il,
3548,3567,chicago first church of the nazarene,"12725 bell rdlemont, il 60439","12725+bell+rdlemont,+il+60439",(708) 349-0454,12725 bell rd,lemont,60439,il,
3596,3615,christ community church,"13400 bell rdlemont, il 60439","13400+bell+rdlemont,+il+60439",(630) 257-7770,13400 bell rd,lemont,60439,il,
3806,3825,st james church,"10600 archer avelemont, il 60439","10600+archer+avelemont,+il+60439",(630) 257-7000,10600 archer ave,lemont,60439,il,
3890,3909,mt assisi convent,"13900 main stlemont, il 60439","13900+main+stlemont,+il+60439",(630) 257-0331,13900 main st,lemont,60439,il,
3916,3935,baltic jesuit advancement,"1380 castlewood drlemont, il 60439","1380+castlewood+drlemont,+il+60439",(630) 243-6234,1380 castlewood dr,lemont,60439,il,
4021,4040,welcome hill baptist church,"11461 bell rdlemont, il 60439","11461+bell+rdlemont,+il+60439",(630) 257-6611,11461 bell rd,lemont,60439,il,
4027,4046,slovenian catholic mission,"14246 main stlemont, il 60439","14246+main+stlemont,+il+60439",(630) 257-2068,14246 main st,lemont,60439,il,
4643,4739,the hindu temple of greater chicago,"10915 lemont rdlemont, il 60439","10915+lemont+rdlemont,+il+60439",(630) 972-0300,10915 lemont rd,lemont,60439,il,
4647,4743,st alphonsus church,"210 e logan stlemont, il 60439","210+e+logan+stlemont,+il+60439",(630) 257-2414,210 e logan st,lemont,60439,il,
4651,4747,lemont united methodist church,"25 w custer stlemont, il 60439","25+w+custer+stlemont,+il+60439",(630) 257-5210,25 w custer st,lemont,60439,il,
3850,3869,abundant life christian,"133 indiana stpark forest, il 60466","133+indiana+stpark+forest,+il+60466",(708) 748-8182,133 indiana st,park forest,60466,il,
3910,3929,christian science society & reading room,"300 westgate drpark forest, il 60466","300+westgate+drpark+forest,+il+60466",(708) 748-8226,300 westgate dr,park forest,60466,il,
3911,3930,rehoboth ministries cogic,"300 westgate drpark forest, il 60466","300+westgate+drpark+forest,+il+60466",(708) 679-0100,300 westgate dr,park forest,60466,il,
3965,3984,hallelujah temple,"1 dogwood stpark forest, il 60466","1+dogwood+stpark+forest,+il+60466",(708) 503-6536,1 dogwood st,park forest,60466,il,
4003,4022,first baptist church of park forest,"80 n orchard drpark forest, il 60466","80+n+orchard+drpark+forest,+il+60466",(708) 748-2566,80 n orchard dr,park forest,60466,il,
4004,4023,trinity lutheran church,"2901 western avepark forest, il 60466","2901+western+avepark+forest,+il+60466",(708) 747-8388,2901 western ave,park forest,60466,il,
4030,4049,house of prayer ministries,"480 lakewood blvdpark forest, il 60466","480+lakewood+blvdpark+forest,+il+60466",(708) 283-9700,480 lakewood blvd,park forest,60466,il,
4080,4099,destined to win christian center,"160 westwood drpark forest, il 60466","160+westwood+drpark+forest,+il+60466",(708) 748-5230,160 westwood dr,park forest,60466,il,
4659,4755,calvary united protestant church,"n orchrd dr & lincln hwypark forest, il 60466","n+orchrd+dr+&+lincln+hwypark+forest,+il+60466",(708) 748-6261,n orchrd dr & lincln hwy,park forest,60466,il,
3594,3613,la grange bible church,"850 7th avela grange, il 60525","850+7th+avela+grange,+il+60525",(708) 354-2485,850 7th ave,la grange,60525,il,
3604,3623,first congregational church,"100 6th avela grange, il 60525","100+6th+avela+grange,+il+60525",(708) 352-0800,100 6th ave,la grange,60525,il,
3605,3624,first presbyterian church,"150 s ashland avela grange, il 60525","150+s+ashland+avela+grange,+il+60525",(708) 354-0771,150 s ashland ave,la grange,60525,il,
3642,3661,first united methodist church,"100 w cossitt avela grange, il 60525","100+w+cossitt+avela+grange,+il+60525",(708) 352-1250,100 w cossitt ave,la grange,60525,il,
3674,3693,new life ministries,"15 s catherine avela grange, il 60525","15+s+catherine+avela+grange,+il+60525",(708) 352-5435,15 s catherine ave,la grange,60525,il,
3807,3826,second baptist church,"26 washington avela grange, il 60525","26+washington+avela+grange,+il+60525",(708) 354-5907,26 washington ave,la grange,60525,il,
3812,3831,st johns lutheran school,"505 s park rdla grange, il 60525","505+s+park+rdla+grange,+il+60525",(708) 354-1690,505 s park rd,la grange,60525,il,
3814,3833,emmanuel episcopal church,"203 s kensington avela grange, il 60525","203+s+kensington+avela+grange,+il+60525",(708) 352-1275,203 s kensington ave,la grange,60525,il,
3822,3841,st francis xavier school,"21 n catherine avela grange, il 60525","21+n+catherine+avela+grange,+il+60525",(708) 588-1472,21 n catherine ave,la grange,60525,il,
3823,3842,la grange-brookfield seventh-day adventist church,"105 n madison avela grange, il 60525","105+n+madison+avela+grange,+il+60525",(708) 482-4208,105 n madison ave,la grange,60525,il,
3828,3847,belivers assembly chicago,"101 n kensington avela grange, il 60525","101+n+kensington+avela+grange,+il+60525",(708) 354-9001,101 n kensington ave,la grange,60525,il,
3830,3849,grace lutheran church,"200 n catherine avela grange, il 60525","200+n+catherine+avela+grange,+il+60525",(708) 352-0730,200 n catherine ave,la grange,60525,il,
3835,3854,st francis xavier,"145 n waiola avela grange, il 60525","145+n+waiola+avela+grange,+il+60525",(708) 352-2175,145 n waiola ave,la grange,60525,il,
4022,4041,trinity presbyterian church,"4707 willow springs rd ste 208la grange, il 60525","4707+willow+springs+rd+ste+208la+grange,+il+60525",(630) 286-9303,4707 willow springs rd ste 208,la grange,60525,il,
4055,4074,la grange christian assembly,"5707 wolf rdla grange, il 60525","5707+wolf+rdla+grange,+il+60525",(708) 246-2780,5707 wolf rd,la grange,60525,il,
4076,4095,caring place god's way ministry,"18 sawyer avela grange, il 60525","18+sawyer+avela+grange,+il+60525",(708) 354-2735,18 sawyer ave,la grange,60525,il,
4098,4117,lt buchanan memorial temple cogic,"236 east avela grange, il 60525","236+east+avela+grange,+il+60525",(708) 352-2328,236 east ave,la grange,60525,il,
2983,3002,lighthouse of hope assembly,"1705 w north avemelrose park, il 60160","1705+w+north+avemelrose+park,+il+60160",(708) 344-7497,1705 w north ave,melrose park,60160,il,
3039,3058,melrose park free methodist church,"841 elsie drmelrose park, il 60160","841+elsie+drmelrose+park,+il+60160",(708) 343-2386,841 elsie dr,melrose park,60160,il,
3048,3067,luz a las naciones church of god,"1100 division stmelrose park, il 60160","1100+division+stmelrose+park,+il+60160",(773) 219-6443,1100 division st,melrose park,60160,il,
3049,3068,cosmopolitan united church,"1112 n 9th avemelrose park, il 60160","1112+n+9th+avemelrose+park,+il+60160",(708) 865-0046,1112 n 9th ave,melrose park,60160,il,
3052,3071,tabernaculo bautista metropolitano,"1804 n 17th avemelrose park, il 60160","1804+n+17th+avemelrose+park,+il+60160",(773) 523-4139,1804 n 17th ave,melrose park,60160,il,
3062,3081,sisters of the resurrection,"707 n 12th avemelrose park, il 60160","707+n+12th+avemelrose+park,+il+60160",(708) 681-0861,707 n 12th ave,melrose park,60160,il,
3064,3083,saint paul lutheran church,"1025 w lake stmelrose park, il 60160","1025+w+lake+stmelrose+park,+il+60160",(708) 343-1000,1025 w lake st,melrose park,60160,il,
3065,3084,st paul lutheran school,"1025 w lake stmelrose park, il 60160","1025+w+lake+stmelrose+park,+il+60160",(708) 343-5000,1025 w lake st,melrose park,60160,il,
3068,3087,faith baptist church,"2359 scott stmelrose park, il 60164","2359+scott+stmelrose+park,+il+60164",(847) 455-0535,2359 scott st,melrose park,60164,il,
3069,3088,igleisa envangelica bautista melrose park,"1300 n 18th avemelrose park, il 60160","1300+n+18th+avemelrose+park,+il+60160",(708) 483-8343,1300 n 18th ave,melrose park,60160,il,
3070,3089,sacred heart parish map,"15th iowa stmelrose park, il 60160","15th+iowa+stmelrose+park,+il+60160",(708) 344-0757,15th iowa st,melrose park,60160,il,
3071,3090,sacred heart school,"815 n 16th avemelrose park, il 60160","815+n+16th+avemelrose+park,+il+60160",(708) 681-0240,815 n 16th ave,melrose park,60160,il,hispanic christian
3078,3097,u-turn christian ctr,"1301 armitage avemelrose park, il 60160","1301+armitage+avemelrose+park,+il+60160",(708) 865-8876,1301 armitage ave,melrose park,60160,il,
3100,3119,apostles lutheran church,"10429 w fullerton avemelrose park, il 60164","10429+w+fullerton+avemelrose+park,+il+60164",(847) 455-0903,10429 w fullerton ave,melrose park,60164,il,
3107,3126,word of church,"800 n 18th avemelrose park, il 60160","800+n+18th+avemelrose+park,+il+60160",(708) 344-4995,800 n 18th ave,melrose park,60160,il,
3108,3127,federacion de jalscienses del,"1600 w lake stmelrose park, il 60160","1600+w+lake+stmelrose+park,+il+60160",(708) 938-5123,1600 w lake st,melrose park,60160,il,
3113,3132,our lady of mount carmel church,"1101 n 23rd avemelrose park, il 60160","1101+n+23rd+avemelrose+park,+il+60160",(708) 345-3632,1101 n 23rd ave,melrose park,60160,il,
3114,3133,sanchezl alex,"1101 n 23rd avemelrose park, il 60160","1101+n+23rd+avemelrose+park,+il+60160",(708) 344-0902,1101 n 23rd ave,melrose park,60160,il,
3117,3136,apostolic assembly,"2337 n mannheim rdmelrose park, il 60164","2337+n+mannheim+rdmelrose+park,+il+60164",(847) 288-0520,2337 n mannheim rd,melrose park,60164,il,
3119,3138,first baptist church,"2114 main stmelrose park, il 60160","2114+main+stmelrose+park,+il+60160",(708) 344-7411,2114 main st,melrose park,60160,il,Lutheran
3123,3142,iglesia central evengelic ministerios,"10430 w medill avemelrose park, il 60164","10430+w+medill+avemelrose+park,+il+60164",(708) 395-5081,10430 w medill ave,melrose park,60164,il,
3124,3143,ministers of christ missions,"10430 w medill avemelrose park, il 60164","10430+w+medill+avemelrose+park,+il+60164",(847) 260-5756,10430 w medill ave,melrose park,60164,il,
3130,3149,st charles borromeo,"1637 n 37th avemelrose park, il 60160","1637+n+37th+avemelrose+park,+il+60160",(708) 343-7646,1637 n 37th ave,melrose park,60160,il,
3133,3152,new light of faith ministries,"1417 n 37th avemelrose park, il 60160","1417+n+37th+avemelrose+park,+il+60160",(708) 887-8255,1417 n 37th ave,melrose park,60160,il,
3135,3154,missionary sisters of saint charl,"1414 n 37th avemelrose park, il 60160","1414+n+37th+avemelrose+park,+il+60160",(708) 343-2162,1414 n 37th ave,melrose park,60160,il,
3159,3178,mustard seed chrisitan center,"2317 n mannheim rdmelrose park, il 60164","2317+n+mannheim+rdmelrose+park,+il+60164",(847) 451-9031,2317 n mannheim rd,melrose park,60164,il,
3169,3188,mary of caetana mother,"1414 n 37th avemelrose park, il 60160","1414+n+37th+avemelrose+park,+il+60160",(708) 343-6435,1414 n 37th ave,melrose park,60160,il,
